0.4,0.6,0.333,0.667,0.333,0.667,0.571,0.429,92,98,106,107,0
0.667,0.333,0.429,0.571,0.5,0.5,0.714,0.286,105,104,120,111,0
0.667,0.333,0.571,0.429,0.2,0.8,0.286,0.714,104,101,93,105,1
0.571,0.429,0.75,0.25,0.625,0.375,0.5,0.5,109,100,100,96,0
0.6,0.4,0.571,0.429,0.25,0.75,0.167,0.833,108,113,97,107,1
0.429,0.571,0.5,0.5,0.2,0.8,0.25,0.75,107,113,101,110,0
0.4,0.6,0.778,0.222,0.75,0.25,0.2,0.8,107,102,98,96,1
0.5,0.5,0.75,0.25,0.5,0.5,0.25,0.75,108,101,103,105,0
0.5,0.5,0.4,0.6,0.625,0.375,0.6,0.4,106,107,101,97,1
0.667,0.333,0.571,0.429,0.714,0.286,0.333,0.667,109,111,105,104,1
0.571,0.429,0.4,0.6,0.667,0.333,0.429,0.571,104,105,111,109,1
0.667,0.333,0.571,0.429,0.667,0.333,0.714,0.286,111,106,102,93,0
0.571,0.429,0.5,0.5,0.5,0.5,0.5,0.5,107,101,105,96,1
0.667,0.333,0.429,0.571,0.5,0.5,0.429,0.571,98,100,107,117,1
0.75,0.25,0.5,0.5,0.5,0.5,0.5,0.5,109,102,113,110,0
0.2,0.8,0.333,0.667,0.667,0.333,0.75,0.25,102,110,102,93,0
0.5,0.5,0.75,0.25,0.5,0.5,0.4,0.6,120,111,103,104,1
0.5,0.5,0.375,0.625,0.571,0.429,0.167,0.833,106,116,114,119,0
0.375,0.625,0.5,0.5,0.429,0.571,0.5,0.5,108,113,103,107,1
0.571,0.429,0.429,0.571,0.571,0.429,0.286,0.714,106,106,112,116,1
0.667,0.333,0.375,0.625,0.333,0.667,0.625,0.375,110,109,105,105,0
0.625,0.375,0.4,0.6,0.714,0.286,0.286,0.714,104,104,104,105,1
0.625,0.375,0.5,0.5,0.625,0.375,0.5,0.5,107,100,101,98,0
0.2,0.8,0.25,0.75,0.5,0.5,0.429,0.571,93,105,104,97,1
0.714,0.286,0.429,0.571,0.444,0.556,0.75,0.25,99,100,107,102,1
0.6,0.4,0.5,0.5,0.333,0.667,0.333,0.667,107,102,91,98,1
0.75,0.25,0.167,0.833,0.5,0.5,0.571,0.429,99,100,107,108,0
0.5,0.5,0.571,0.429,0.25,0.75,0.143,0.857,112,109,97,107,0
0.667,0.333,0.778,0.222,0.556,0.444,0.4,0.6,103,94,106,107,1
0.714,0.286,0.571,0.429,0.571,0.429,0.375,0.625,104,101,110,109,1
0.571,0.429,0.75,0.25,0.714,0.286,0.571,0.429,118,108,109,109,1
0.571,0.429,0.571,0.429,0.667,0.333,0.4,0.6,109,106,106,105,1
0.429,0.571,0.375,0.625,0.5,0.5,0.333,0.667,104,114,101,103,0
0.625,0.375,0.429,0.571,0.5,0.5,0.375,0.625,106,106,102,96,1
0.5,0.5,0.778,0.222,0.444,0.556,0.5,0.5,109,103,109,113,1
0.333,0.667,0.25,0.75,0.5,0.5,0.625,0.375,93,103,107,107,1
0.667,0.333,0.5,0.5,0.333,0.667,0.667,0.333,108,103,106,106,1
0.429,0.571,0.571,0.429,0.556,0.444,0.333,0.667,111,109,105,107,1
0.714,0.286,0.778,0.222,0.714,0.286,0.25,0.75,103,94,104,106,1
0.333,0.667,0.286,0.714,0.571,0.429,0.333,0.667,94,100,109,110,0
0.75,0.25,0.571,0.429,0.167,0.833,0.333,0.667,105,100,103,110,1
0.5,0.5,0.333,0.667,0.444,0.556,0.6,0.4,101,97,107,103,1
0.375,0.625,0.375,0.625,0.625,0.375,0.571,0.429,105,115,109,105,0
0.556,0.444,0.5,0.5,0.571,0.429,0.25,0.75,106,100,111,116,0
0.75,0.25,0.429,0.571,0.429,0.571,0.429,0.571,101,100,105,108,0
0.667,0.333,0.167,0.833,0.5,0.5,0.429,0.571,99,100,103,104,0
0.25,0.75,0.25,0.75,0.444,0.556,0.429,0.571,99,107,110,114,0
0.667,0.333,0.429,0.571,0.625,0.375,0.625,0.375,106,105,110,106,1
0.625,0.375,0.75,0.25,0.5,0.5,0.556,0.444,119,107,107,107,1
0.571,0.429,0.778,0.222,0.625,0.375,0.571,0.429,110,104,101,98,1
0.429,0.571,0.5,0.5,0.556,0.444,0.286,0.714,104,106,104,107,1
0.333,0.667,0.6,0.4,0.444,0.556,0.5,0.5,107,107,107,105,1
0.667,0.333,0.333,0.667,0.429,0.571,0.25,0.75,105,106,95,104,1
0.333,0.667,0.375,0.625,0.714,0.286,0.5,0.5,106,116,108,111,1
0.667,0.333,0.429,0.571,0.286,0.714,0.286,0.714,100,100,93,101,1
0.6,0.4,0.167,0.833,0.571,0.429,0.333,0.667,97,99,111,114,1
0.5,0.5,0.571,0.429,0.167,0.833,0.3,0.7,111,108,103,110,1
0.75,0.25,0.778,0.222,0.714,0.286,0.5,0.5,102,94,110,105,1
0.778,0.222,0.571,0.429,0.5,0.5,0.5,0.5,106,101,101,102,1
0.571,0.429,0.4,0.6,0.625,0.375,0.778,0.222,109,108,110,103,0
0.571,0.429,0.333,0.667,0.222,0.778,0.25,0.75,103,98,99,107,1
0.667,0.333,0.75,0.25,0.625,0.375,0.556,0.444,120,108,110,107,1
0.444,0.556,0.429,0.571,0.5,0.5,0.5,0.5,107,105,107,109,0
0.5,0.5,0.5,0.5,0.625,0.375,0.5,0.5,103,105,101,99,1
0.429,0.571,0.6,0.4,0.167,0.833,0.273,0.727,107,107,102,110,1
0.7,0.3,0.333,0.667,0.444,0.556,0.5,0.5,106,105,110,113,0
0.4,0.6,0.375,0.625,0.556,0.444,0.25,0.75,107,116,103,106,0
0.5,0.5,0.5,0.5,0.7,0.3,0.429,0.571,105,100,107,105,1
0.636,0.364,0.167,0.833,0.714,0.286,0.444,0.556,98,99,108,111,0
0.556,0.444,0.571,0.429,0.429,0.571,0.222,0.778,111,107,94,105,1
0.571,0.429,0.3,0.7,0.778,0.222,0.778,0.222,110,114,102,94,0
0.222,0.778,0.222,0.778,0.7,0.3,0.429,0.571,99,107,103,99,0
0.625,0.375,0.8,0.2,0.714,0.286,0.444,0.556,111,102,108,104,0
0.167,0.833,0.25,0.75,0.429,0.571,0.2,0.8,102,110,94,105,1
0.714,0.286,0.222,0.778,0.444,0.556,0.556,0.444,103,104,109,112,0
0.556,0.444,0.333,0.667,0.5,0.5,0.545,0.455,103,105,108,109,0
0.625,0.375,0.444,0.556,0.5,0.5,0.4,0.6,101,99,108,109,0
0.5,0.5,0.444,0.556,0.6,0.4,0.571,0.429,101,103,111,105,0
0.556,0.444,0.5,0.5,0.8,0.2,0.571,0.429,104,105,106,101,1
0.714,0.286,0.5,0.5,0.7,0.3,0.5,0.5,108,110,102,99,1
0.5,0.5,0.6,0.4,0.714,0.286,0.5,0.5,107,107,110,105,0
0.636,0.364,0.333,0.667,0.583,0.417,0.167,0.833,106,104,98,100,1
0.625,0.375,0.333,0.667,0.286,0.714,0.25,0.75,103,98,93,103,1
0.545,0.455,0.5,0.5,0.625,0.375,0.5,0.5,105,99,109,107,1
0.778,0.222,0.8,0.2,0.7,0.3,0.75,0.25,102,94,119,107,1
0.364,0.636,0.375,0.625,0.556,0.444,0.8,0.2,106,115,111,104,0
0.5,0.5,0.3,0.7,0.583,0.417,0.143,0.857,110,114,98,100,1
0.286,0.714,0.222,0.778,0.625,0.375,0.222,0.778,92,102,103,105,1
0.444,0.556,0.6,0.4,0.4,0.6,0.429,0.571,110,112,107,106,1
0.2,0.8,0.222,0.778,0.75,0.25,0.5,0.5,98,107,108,108,0
0.7,0.3,0.375,0.625,0.444,0.556,0.6,0.4,105,104,108,108,1
0.5,0.5,0.455,0.545,0.8,0.2,0.5,0.5,108,109,105,101,1
0.5,0.5,0.333,0.667,0.333,0.667,0.375,0.625,103,106,106,116,0
0.429,0.571,0.182,0.818,0.583,0.417,0.5,0.5,93,107,104,98,1
0.7,0.3,0.444,0.556,0.667,0.333,0.333,0.667,101,98,103,97,1
0.714,0.286,0.545,0.455,0.667,0.333,0.333,0.667,111,105,106,104,1
0.6,0.4,0.625,0.375,0.444,0.556,0.444,0.556,110,105,101,103,0
0.286,0.714,0.25,0.75,0.8,0.2,0.8,0.2,104,108,102,94,0
0.625,0.375,0.2,0.8,0.4,0.6,0.375,0.625,104,106,107,106,1
0.182,0.818,0.222,0.778,0.6,0.4,0.5,0.5,98,107,103,104,1
0.556,0.444,0.444,0.556,0.556,0.444,0.818,0.182,102,101,113,105,0
0.625,0.375,0.455,0.545,0.583,0.417,0.125,0.875,108,107,99,101,0
0.5,0.5,0.583,0.417,0.7,0.3,0.667,0.333,108,109,117,106,0
0.583,0.417,0.429,0.571,0.5,0.5,0.182,0.818,103,98,93,105,1
0.556,0.444,0.3,0.7,0.7,0.3,0.7,0.3,110,113,117,107,0
0.455,0.545,0.333,0.667,0.727,0.273,0.375,0.625,104,107,108,105,1
0.444,0.556,0.5,0.5,0.556,0.444,0.455,0.545,100,102,108,108,0
0.75,0.25,0.545,0.455,0.8,0.2,0.444,0.556,108,107,105,101,0
0.333,0.667,0.444,0.556,0.375,0.625,0.222,0.778,107,116,94,104,1
0.75,0.25,0.545,0.455,0.545,0.455,0.625,0.375,111,104,109,104,1
0.667,0.333,0.2,0.8,0.667,0.333,0.545,0.455,104,105,107,107,1
0.25,0.75,0.222,0.778,0.8,0.2,0.818,0.182,98,105,102,94,0
0.8,0.2,0.5,0.5,0.5,0.5,0.6,0.4,105,101,110,112,0
0.5,0.5,0.444,0.556,0.615,0.385,0.429,0.571,100,101,103,97,0
0.6,0.4,0.444,0.556,0.545,0.455,0.556,0.444,102,104,108,103,0
0.444,0.556,0.545,0.455,0.667,0.333,0.3,0.7,108,110,102,97,1
0.667,0.333,0.286,0.714,0.4,0.6,0.333,0.667,104,104,106,106,1
0.556,0.444,0.455,0.545,0.556,0.444,0.5,0.5,107,108,109,107,0
0.429,0.571,0.583,0.417,0.583,0.417,0.222,0.778,109,110,100,100,1
0.5,0.5,0.167,0.833,0.727,0.273,0.333,0.667,92,105,108,106,0
0.727,0.273,0.444,0.556,0.25,0.75,0.25,0.75,101,99,103,108,1
0.5,0.5,0.333,0.667,0.375,0.625,0.2,0.8,105,107,95,104,1
0.25,0.75,0.231,0.769,0.4,0.6,0.3,0.7,102,107,104,106,0
0.7,0.3,0.2,0.8,0.545,0.455,0.6,0.4,105,105,107,102,1
0.5,0.5,0.636,0.364,0.5,0.5,0.3,0.7,110,110,110,113,1
0.556,0.444,0.833,0.167,0.727,0.273,0.4,0.6,112,104,108,106,1
0.455,0.545,0.444,0.556,0.231,0.769,0.222,0.778,100,101,99,105,0
0.4,0.6,0.5,0.5,0.8,0.2,0.833,0.167,100,103,102,94,1
0.667,0.333,0.5,0.5,0.5,0.5,0.455,0.545,107,107,106,108,1
0.5,0.5,0.545,0.455,0.75,0.25,0.444,0.556,108,110,101,98,1
0.692,0.308,0.286,0.714,0.778,0.222,0.545,0.455,104,103,110,103,1
0.667,0.333,0.273,0.727,0.7,0.3,0.727,0.273,103,98,117,107,1
0.5,0.5,0.583,0.417,0.615,0.385,0.5,0.5,108,108,102,97,1
0.385,0.615,0.444,0.556,0.545,0.455,0.444,0.556,107,115,101,104,0
0.444,0.556,0.167,0.833,0.538,0.462,0.333,0.667,93,105,105,106,1
0.583,0.417,0.2,0.8,0.375,0.625,0.182,0.818,99,101,95,104,1
0.222,0.778,0.231,0.769,0.714,0.286,0.286,0.714,102,108,104,103,1
0.8,0.2,0.769,0.231,0.5,0.5,0.417,0.583,102,95,107,109,1
0.5,0.5,0.273,0.727,0.615,0.385,0.444,0.556,110,114,101,97,0
0.545,0.455,0.636,0.364,0.727,0.273,0.2,0.8,111,110,106,106,1
0.727,0.273,0.364,0.636,0.417,0.583,0.444,0.556,108,107,99,100,1
0.7,0.3,0.667,0.333,0.375,0.625,0.167,0.833,116,107,94,105,1
0.556,0.444,0.538,0.462,0.778,0.222,0.5,0.5,108,107,109,103,1
0.7,0.3,0.5,0.5,0.455,0.545,0.5,0.5,108,108,100,102,0
0.7,0.3,0.273,0.727,0.727,0.273,0.5,0.5,103,98,104,102,0
0.357,0.643,0.444,0.556,0.545,0.455,0.545,0.455,107,115,108,109,0
0.3,0.7,0.231,0.769,0.778,0.222,0.462,0.538,103,108,109,103,0
0.727,0.273,0.182,0.818,0.75,0.25,0.4,0.6,106,106,100,98,0
0.231,0.769,0.3,0.7,0.636,0.364,0.273,0.727,98,105,103,98,1
0.727,0.273,0.667,0.333,0.545,0.455,0.583,0.417,117,106,108,108,1
0.6,0.4,0.833,0.167,0.714,0.286,0.25,0.75,113,103,104,104,1
0.6,0.4,0.538,0.462,0.818,0.182,0.769,0.231,108,107,103,95,0
0.556,0.444,0.583,0.417,0.5,0.5,0.385,0.615,108,107,107,109,1
0.5,0.5,0.167,0.833,0.4,0.6,0.364,0.636,94,105,105,106,0
0.615,0.385,0.2,0.8,0.545,0.455,0.5,0.5,100,100,102,104,1
0.545,0.455,0.545,0.455,0.615,0.385,0.5,0.5,108,104,102,98,0
0.375,0.625,0.154,0.846,0.455,0.545,0.545,0.455,94,107,100,102,0
0.417,0.583,0.4,0.6,0.455,0.545,0.273,0.727,99,101,111,114,0
0.636,0.364,0.5,0.5,0.333,0.667,0.444,0.556,107,108,107,115,1
0.818,0.182,0.786,0.214,0.727,0.273,0.545,0.455,103,95,103,101,0
0.75,0.25,0.667,0.333,0.455,0.545,0.167,0.833,117,106,94,105,0
0.636,0.364,0.833,0.167,0.455,0.545,0.333,0.667,113,103,110,113,1
0.545,0.455,0.538,0.462,0.5,0.5,0.357,0.643,108,107,107,110,1
0.4,0.6,0.417,0.583,0.538,0.462,0.3,0.7,105,105,105,107,1
0.714,0.286,0.222,0.778,0.615,0.385,0.545,0.455,104,104,103,99,0
0.6,0.4,0.583,0.417,0.583,0.417,0.636,0.364,109,107,110,110,0
0.75,0.25,0.455,0.545,0.286,0.714,0.3,0.7,100,98,98,104,1
0.333,0.667,0.154,0.846,0.333,0.667,0.4,0.6,94,106,107,115,0
0.583,0.417,0.667,0.333,0.455,0.545,0.583,0.417,110,109,100,102,1
0.667,0.333,0.5,0.5,0.5,0.5,0.545,0.455,108,108,108,104,0
0.455,0.545,0.231,0.769,0.545,0.455,0.455,0.545,95,105,102,105,0
0.643,0.357,0.2,0.8,0.75,0.25,0.364,0.636,101,100,107,106,1
0.286,0.714,0.273,0.727,0.455,0.545,0.308,0.692,99,104,110,113,0
0.727,0.273,0.583,0.417,0.333,0.667,0.455,0.545,104,102,106,115,1
0.667,0.333,0.833,0.167,0.583,0.417,0.538,0.462,113,103,108,107,1
0.538,0.462,0.273,0.727,0.692,0.308,0.667,0.333,105,107,116,106,0
0.545,0.455,0.538,0.462,0.615,0.385,0.5,0.5,108,108,107,107,0
0.667,0.333,0.222,0.778,0.455,0.545,0.538,0.462,104,104,100,102,1
0.5,0.5,0.333,0.667,0.636,0.364,0.25,0.75,107,111,102,98,1
0.545,0.455,0.583,0.417,0.5,0.5,0.583,0.417,108,107,107,103,1
0.769,0.231,0.455,0.545,0.385,0.615,0.4,0.6,101,98,98,100,1
0.778,0.222,0.5,0.5,0.667,0.333,0.182,0.818,109,102,105,106,1
0.273,0.727,0.231,0.769,0.615,0.385,0.667,0.333,102,108,110,108,0
0.75,0.25,0.786,0.214,0.583,0.417,0.583,0.417,103,96,109,108,1
0.75,0.25,0.333,0.667,0.3,0.7,0.154,0.846,106,106,94,106,1
0.455,0.545,0.417,0.583,0.667,0.333,0.2,0.8,105,106,101,99,0
0.615,0.385,0.583,0.417,0.545,0.455,0.5,0.5,103,98,102,104,0
0.3,0.7,0.143,0.857,0.417,0.583,0.231,0.769,95,106,94,105,0
0.385,0.615,0.364,0.636,0.786,0.214,0.455,0.545,98,101,101,98,0
0.455,0.545,0.5,0.5,0.667,0.333,0.167,0.833,100,102,105,107,1
0.636,0.364,0.231,0.769,0.615,0.385,0.538,0.462,102,99,107,107,1
0.545,0.455,0.333,0.667,0.692,0.308,0.692,0.308,107,110,117,107,0
0.8,0.2,0.5,0.5,0.583,0.417,0.5,0.5,110,103,108,107,1
0.667,0.333,0.273,0.727,0.5,0.5,0.538,0.462,102,99,107,108,1
0.5,0.5,0.538,0.462,0.75,0.25,0.583,0.417,107,104,105,102,1
0.769,0.231,0.786,0.214,0.333,0.667,0.417,0.583,104,96,106,115,1
0.455,0.545,0.357,0.643,0.25,0.75,0.231,0.769,110,113,102,108,0
0.615,0.385,0.692,0.308,0.357,0.643,0.364,0.636,111,108,97,100,1
0.267,0.733,0.273,0.727,0.417,0.583,0.417,0.583,99,104,105,107,1
0.769,0.231,0.333,0.667,0.5,0.5,0.273,0.727,106,106,106,108,1
0.545,0.455,0.538,0.462,0.417,0.583,0.286,0.714,102,103,95,105,1
0.583,0.417,0.538,0.462,0.75,0.25,0.538,0.462,108,108,105,102,1
0.571,0.429,0.583,0.417,0.5,0.5,0.5,0.5,102,98,107,109,0
