date,season_id,home_team,home_team_id,home_team_score,away_team,away_team_id,away_team_score,home_team_home_wins,home_team_home_loses,home_team_road_wins,home_team_road_loses,away_team_home_wins,away_team_home_loses,away_team_road_wins,away_team_road_loses,home_team_elo,away_team_elo,home_team_raptor,away_team_raptor,home_team_hth_record,away_team_hth_record,home_team_wins,home_team_loses,home_team_points_per_game,home_team_points_against_per_game,away_team_wins,away_team_loses,away_team_points_per_game,away_team_points_against_per_game,is_home_winner
2016-10-25,2016,Cleveland,1610612739,117,New York,1610612752,88,0,0,0,0,0,0,0,0,1695.5218278004502,1414.54584984421,nan,nan,2,1,0,0,0,0,0,0,0,0,1
2016-10-25,2016,Golden State,1610612744,100,San Antonio,1610612759,129,0,0,0,0,0,0,0,0,1692.9792496460097,1695.2898741264098,nan,nan,1,2,0,0,0,0,0,0,0,0,0
2016-10-25,2016,Portland,1610612757,113,Utah,1610612762,104,0,0,0,0,0,0,0,0,1584.62897243104,1530.32139497211,nan,nan,2,2,0,0,0,0,0,0,0,0,1
2016-10-26,2016,Boston,1610612738,122,Brooklyn,1610612751,117,0,0,0,0,0,0,0,0,1540.3208000938698,1342.98509822487,nan,nan,3,1,0,0,0,0,0,0,0,0,1
2016-10-26,2016,Indiana,1610612754,130,Dallas,1610612742,121,0,0,0,0,0,0,0,0,1533.1093747105701,1503.2933153260901,nan,nan,2,0,0,0,0,0,0,0,0,0,1
2016-10-26,2016,LA Lakers,1610612747,120,Houston,1610612745,114,0,0,0,0,0,0,0,0,1332.6781345242,1527.8866720063502,nan,nan,1,2,0,0,0,0,0,0,0,0,1
2016-10-26,2016,Memphis,1610612763,102,Minnesota,1610612750,98,0,0,0,0,0,0,0,0,1455.03979850281,1434.22948774644,nan,nan,2,1,0,0,0,0,0,0,0,0,1
2016-10-26,2016,Milwaukee,1610612749,96,Charlotte,1610612766,107,0,0,0,0,0,0,0,0,1420.05097207182,1545.51978291688,nan,nan,1,2,0,0,0,0,0,0,0,0,0
2016-10-26,2016,New Orleans,1610612740,102,Denver,1610612743,107,0,0,0,0,0,0,0,0,1406.92490764371,1446.21261623064,nan,nan,1,3,0,0,0,0,0,0,0,0,0
2016-10-26,2016,Orlando,1610612753,96,Miami,1610612748,108,0,0,0,0,0,0,0,0,1454.07909965664,1574.21628677677,nan,nan,1,3,0,0,0,0,0,0,0,0,0
2016-10-26,2016,Philadelphia,1610612755,97,Oklahoma City,1610612760,103,0,0,0,0,0,0,0,0,1278.43630278301,1684.6059988033498,nan,nan,0,2,0,0,0,0,0,0,0,0,0
2016-10-26,2016,Phoenix,1610612756,94,Sacramento,1610612758,113,0,0,0,0,0,0,0,0,1393.4946035400303,1444.82539225778,nan,nan,1,3,0,0,0,0,0,0,0,0,0
2016-10-26,2016,Toronto,1610612761,109,Detroit,1610612765,91,0,0,0,0,0,0,0,0,1568.89857982534,1497.02993298358,nan,nan,2,2,0,0,0,0,0,0,0,0,1
2016-10-27,2016,Atlanta,1610612737,114,Washington,1610612764,99,0,0,0,0,0,0,0,0,1571.05353115909,1523.7228154137,nan,nan,3,1,0,0,0,0,0,0,0,0,1
2016-10-27,2016,Chicago,1610612741,105,Boston,1610612738,99,0,0,0,0,1,0,0,0,1466.56303711934,1542.05993340749,nan,nan,3,1,0,0,0,0,1,0,122,117,1
2016-10-27,2016,Portland,1610612757,106,LA Clippers,1610612746,114,1,0,0,0,0,0,0,0,1589.67967893172,1583.75714086289,nan,nan,1,3,1,0,113,104,0,0,0,0,0
2016-10-27,2016,Sacramento,1610612758,94,San Antonio,1610612759,102,0,0,1,0,0,0,1,0,1463.5629781323998,1724.7724342806303,nan,nan,1,3,1,0,113,94,1,0,129,100,0
2016-10-28,2016,Brooklyn,1610612751,103,Indiana,1610612754,94,0,0,0,1,1,0,0,0,1341.24596491125,1538.77786370125,nan,nan,2,1,0,1,117,122,1,0,130,121,1
2016-10-28,2016,Dallas,1610612742,98,Houston,1610612745,106,0,0,0,1,0,0,0,1,1497.6248263354098,1517.27842618522,nan,nan,1,3,0,1,121,130,0,1,114,120,0
2016-10-28,2016,Detroit,1610612765,108,Orlando,1610612753,82,0,0,0,1,0,1,0,0,1489.7717629393399,1443.2903631511401,nan,nan,3,1,0,1,91,109,0,1,96,108,1
2016-10-28,2016,Miami,1610612748,91,Charlotte,1610612766,97,0,0,1,0,0,0,1,0,1585.0050232822698,1555.52161348696,nan,nan,2,2,1,0,108,96,1,0,107,96,0
2016-10-28,2016,New Orleans,1610612740,114,Golden State,1610612744,122,0,1,0,0,0,1,0,0,1398.2487596320498,1663.4966894917902,nan,nan,1,3,0,1,102,107,0,1,100,129,0
2016-10-28,2016,Oklahoma City,1610612760,113,Phoenix,1610612756,110,0,0,1,0,0,1,0,0,1686.42571487427,1374.7570176654099,nan,nan,3,1,1,0,103,97,0,1,94,113,1
2016-10-28,2016,Toronto,1610612761,91,Cleveland,1610612739,94,1,0,0,0,1,0,0,0,1576.1567498695802,1698.8040889666102,nan,nan,1,3,1,0,109,91,1,0,117,88,0
2016-10-28,2016,Utah,1610612762,96,LA Lakers,1610612747,89,0,0,0,1,1,0,0,0,1525.27068847143,1343.2863803453301,nan,nan,2,1,0,1,104,113,1,0,120,114,1
2016-10-29,2016,Chicago,1610612741,118,Indiana,1610612754,101,1,0,0,0,1,0,0,1,1473.61311337043,1525.33202469975,nan,nan,2,2,1,0,105,99,1,1,112,112,1
2016-10-29,2016,Charlotte,1610612766,98,Boston,1610612738,104,0,0,2,0,1,0,0,1,1567.22177620515,1535.0098571564001,nan,nan,2,2,2,0,102,93,1,1,110,111,0
2016-10-29,2016,Cleveland,1610612739,105,Orlando,1610612753,99,1,0,1,0,0,1,0,1,1703.93778911176,1432.67038111421,nan,nan,3,0,2,0,105,89,0,2,89,108,1
2016-10-29,2016,Denver,1610612743,113,Portland,1610612757,115,0,0,1,0,1,1,0,0,1454.8887642423,1576.82583848794,nan,nan,0,4,1,0,107,102,1,1,109,109,0
2016-10-29,2016,Milwaukee,1610612749,110,Brooklyn,1610612751,108,0,1,0,0,1,0,0,1,1410.0491415017402,1354.69180391275,nan,nan,3,1,0,1,96,107,1,1,110,108,1
2016-10-29,2016,New York,1610612752,111,Memphis,1610612763,104,0,0,0,1,1,0,0,0,1411.26358867805,1458.8785893656302,nan,nan,0,2,0,1,88,117,1,0,102,98,1
2016-10-29,2016,Philadelphia,1610612755,72,Atlanta,1610612737,104,0,1,0,0,1,0,0,0,1276.6165867120899,1578.2758019190398,nan,nan,1,3,0,1,97,103,1,0,114,99,0
2016-10-29,2016,Sacramento,1610612758,106,Minnesota,1610612750,103,0,1,1,0,0,0,0,1,1459.0057985414498,1430.39069688362,nan,nan,3,0,1,1,103,98,0,1,98,102,1
2016-10-29,2016,San Antonio,1610612759,98,New Orleans,1610612740,79,0,0,2,0,0,2,0,0,1729.3296138715802,1393.77991016143,nan,nan,1,3,2,0,115,97,0,2,108,114,1
2016-10-30,2016,Detroit,1610612765,98,Milwaukee,1610612749,83,1,0,0,1,1,1,0,0,1500.3917449762698,1412.54372189322,nan,nan,1,3,1,1,99,95,1,1,103,107,1
2016-10-30,2016,Houston,1610612745,93,Dallas,1610612742,92,0,0,1,1,0,1,0,1,1529.1861251739401,1485.7171273466902,nan,nan,3,1,1,1,110,109,0,2,109,118,1
2016-10-30,2016,LA Clippers,1610612746,88,Utah,1610612762,75,0,0,1,0,1,0,0,1,1596.6109813066698,1527.53259759227,nan,nan,4,0,1,0,114,106,1,1,100,101,1
2016-10-30,2016,Memphis,1610612763,112,Washington,1610612764,103,1,0,0,1,0,0,0,1,1452.01248815141,1516.50054465375,nan,nan,0,2,1,1,103,104,0,1,99,114,1
2016-10-30,2016,Miami,1610612748,99,San Antonio,1610612759,106,0,1,1,0,1,0,2,0,1573.3048605640802,1731.09637137625,nan,nan,0,2,1,1,99,96,3,0,109,91,0
2016-10-30,2016,Oklahoma City,1610612760,113,LA Lakers,1610612747,96,1,0,1,0,1,0,0,1,1687.14493751983,1341.02447122449,nan,nan,3,0,2,0,108,103,1,1,104,105,1
2016-10-30,2016,Phoenix,1610612756,100,Golden State,1610612744,106,0,1,0,1,0,1,1,0,1374.03779501985,1667.96553896241,nan,nan,1,3,0,2,102,113,1,1,111,121,0
2016-10-31,2016,Atlanta,1610612737,106,Sacramento,1610612758,95,1,0,1,0,1,1,1,0,1587.68997954615,1462.2796320696698,nan,nan,2,0,2,0,109,85,2,1,104,99,1
2016-10-31,2016,Brooklyn,1610612751,88,Chicago,1610612741,118,1,0,0,2,2,0,0,0,1352.19722352127,1485.76861102555,nan,nan,1,3,1,2,109,108,2,0,111,100,0
2016-10-31,2016,LA Clippers,1610612746,116,Phoenix,1610612756,98,1,0,1,0,0,2,0,1,1602.53034011676,1370.73500497492,nan,nan,4,0,2,0,101,90,0,3,101,110,1
2016-10-31,2016,Toronto,1610612761,105,Denver,1610612743,102,1,1,0,0,0,1,1,0,1571.02304972443,1450.43965912114,nan,nan,2,0,1,1,100,92,1,1,110,108,1
2016-11-01,2016,Cleveland,1610612739,128,Houston,1610612745,120,2,0,1,0,1,0,1,1,1705.19617288567,1531.39434698914,nan,nan,0,2,3,0,105,92,2,1,104,103,1
2016-11-01,2016,Detroit,1610612765,102,New York,1610612752,89,2,0,0,1,1,0,0,1,1506.3201448562697,1418.1296898922699,nan,nan,3,1,2,1,99,91,1,1,99,110,1
2016-11-01,2016,Indiana,1610612754,115,LA Lakers,1610612747,108,1,0,0,2,1,0,0,2,1513.1765270446301,1339.48682281233,nan,nan,1,1,1,2,108,114,1,2,101,107,1
2016-11-01,2016,Miami,1610612748,108,Sacramento,1610612758,96,0,2,1,0,1,1,1,1,1566.58917589547,1458.2760636152,nan,nan,2,0,1,2,99,99,2,2,102,101,1
2016-11-01,2016,Minnesota,1610612750,116,Memphis,1610612763,80,0,0,0,2,2,0,0,1,1427.1168633554,1460.5133519431301,nan,nan,1,2,0,2,100,104,2,1,106,104,1
2016-11-01,2016,New Orleans,1610612740,113,Milwaukee,1610612749,117,0,2,0,1,1,1,0,1,1392.01315265676,1406.6153220132198,nan,nan,2,0,0,3,98,109,1,2,96,104,0
2016-11-01,2016,Philadelphia,1610612755,101,Orlando,1610612753,103,0,2,0,0,0,1,0,2,1267.20240908498,1431.4119973402999,nan,nan,1,2,0,2,84,103,0,3,92,107,0
2016-11-01,2016,Portland,1610612757,104,Golden State,1610612744,127,1,1,1,0,0,1,2,0,1581.2749436091,1671.26832900734,nan,nan,0,3,2,1,111,110,2,1,109,114,0
2016-11-01,2016,San Antonio,1610612759,91,Utah,1610612762,106,1,0,3,0,1,0,0,2,1737.81205604486,1521.6132387821801,nan,nan,1,2,4,0,108,93,1,2,91,96,0
2016-11-02,2016,Atlanta,1610612737,116,LA Lakers,1610612747,123,2,0,1,0,1,0,0,3,1591.6935480006198,1337.1204451871401,nan,nan,1,1,3,0,108,88,1,3,103,109,0
2016-11-02,2016,Boston,1610612738,107,Chicago,1610612741,100,1,0,1,1,2,0,1,0,1546.79770036875,1505.01066213992,nan,nan,1,3,2,1,108,106,3,0,113,96,1
2016-11-02,2016,Brooklyn,1610612751,109,Detroit,1610612765,101,1,1,0,2,3,0,0,1,1332.9551724069,1511.7062226210098,nan,nan,2,1,1,3,104,111,3,1,99,90,1
2016-11-02,2016,Charlotte,1610612766,109,Philadelphia,1610612755,93,0,1,2,0,0,3,0,0,1555.4339329928,1263.4464282834101,nan,nan,2,1,2,1,100,97,0,3,90,103,1
2016-11-02,2016,LA Clippers,1610612746,83,Oklahoma City,1610612760,85,2,0,1,0,2,0,1,0,1605.6351959072,1688.6825859319902,nan,nan,2,1,3,0,106,93,3,0,109,101,0
2016-11-02,2016,Memphis,1610612763,89,New Orleans,1610612740,83,2,0,0,2,0,3,0,1,1441.2798000853302,1383.5893550704502,nan,nan,2,2,2,2,99,107,0,4,102,111,1
2016-11-02,2016,New York,1610612752,99,Houston,1610612745,118,1,0,0,2,1,0,1,2,1412.7436121275302,1528.8420337162802,nan,nan,0,2,1,2,96,107,2,2,108,109,0
2016-11-02,2016,Phoenix,1610612756,118,Portland,1610612757,115,0,2,0,2,1,2,1,0,1367.6301491844802,1562.53638311314,nan,nan,1,3,0,4,100,112,2,2,109,114,1
2016-11-02,2016,Utah,1610612762,97,Dallas,1610612742,81,1,0,1,2,0,1,0,2,1552.6329594475599,1483.5089055314902,nan,nan,1,3,2,2,95,95,0,3,103,109,1
2016-11-02,2016,Washington,1610612764,103,Toronto,1610612761,113,0,0,0,2,2,1,0,0,1507.9996808620301,1573.1072460559699,nan,nan,0,3,0,2,101,113,2,1,101,95,0
2016-11-03,2016,Cleveland,1610612739,128,Boston,1610612738,122,3,0,1,0,2,0,1,1,1707.7484861585299,1551.43045544199,nan,nan,2,2,4,0,111,99,3,1,108,105,1
2016-11-03,2016,Golden State,1610612744,122,Oklahoma City,1610612760,96,0,1,3,0,2,0,2,0,1690.0068895032998,1693.81969712566,nan,nan,3,1,3,1,113,111,4,0,103,96,1
2016-11-03,2016,Milwaukee,1610612749,125,Indiana,1610612754,107,1,1,1,1,2,0,0,2,1415.03911959953,1515.54290466982,nan,nan,2,2,2,2,101,106,2,2,110,112,1
2016-11-03,2016,Minnesota,1610612750,99,Denver,1610612743,102,1,0,0,2,0,1,1,1,1446.3504152132,1448.3554627895999,nan,nan,1,3,1,2,105,96,1,2,107,107,0
2016-11-03,2016,Orlando,1610612753,102,Sacramento,1610612758,94,0,1,1,2,1,1,1,2,1435.1679781418698,1453.65554998139,nan,nan,2,0,1,3,95,105,2,3,100,102,1
2016-11-04,2016,Brooklyn,1610612751,95,Charlotte,1610612766,99,2,1,0,2,1,1,2,0,1344.80441198752,1557.46297317492,nan,nan,2,1,2,3,105,109,3,1,102,96,0
2016-11-04,2016,Chicago,1610612741,104,New York,1610612752,117,2,0,1,1,1,1,0,2,1500.3779070666799,1397.8592452361902,nan,nan,3,0,3,1,110,98,1,3,96,110,0
2016-11-04,2016,Dallas,1610612742,95,Portland,1610612757,105,0,1,0,3,1,2,1,1,1476.7186719309302,1554.87371713559,nan,nan,2,2,0,4,98,106,2,3,110,115,0
2016-11-04,2016,LA Lakers,1610612747,117,Golden State,1610612744,97,1,0,1,3,1,1,3,0,1357.90847919764,1703.37262100053,nan,nan,1,3,2,3,107,110,4,1,115,108,1
2016-11-04,2016,Memphis,1610612763,88,LA Clippers,1610612746,99,3,0,0,2,2,1,1,0,1445.22752683069,1600.49808471353,nan,nan,2,2,3,2,97,102,3,1,100,91,0
2016-11-04,2016,New Orleans,1610612740,111,Phoenix,1610612756,112,0,3,0,2,1,2,0,2,1379.64162832509,1375.2928151620301,nan,nan,2,1,0,5,98,106,1,4,104,112,0
2016-11-04,2016,Toronto,1610612761,96,Miami,1610612748,87,2,1,1,0,1,2,1,0,1584.85129358156,1571.20968952928,nan,nan,2,1,3,1,104,97,2,2,101,98,1
2016-11-04,2016,Utah,1610612762,86,San Antonio,1610612759,100,2,0,1,2,1,1,3,0,1559.4231930481199,1706.79233537948,nan,nan,2,1,3,2,95,92,4,1,105,95,0
2016-11-04,2016,Washington,1610612764,95,Atlanta,1610612737,92,0,1,0,2,2,1,1,0,1496.25563333644,1570.90551399012,nan,nan,1,3,0,3,101,113,3,1,110,97,1
2016-11-05,2016,Atlanta,1610612737,112,Houston,1610612745,97,2,1,1,1,1,0,2,2,1565.8251166868697,1543.72640060762,nan,nan,2,0,3,2,106,96,3,2,110,107,1
2016-11-05,2016,Detroit,1610612765,103,Denver,1610612743,86,3,0,0,2,0,1,2,1,1499.85698304039,1456.0886505458802,nan,nan,1,1,3,2,100,94,2,2,106,105,1
2016-11-05,2016,Indiana,1610612754,111,Chicago,1610612741,94,2,0,0,3,2,1,1,1,1500.28417020857,1478.08319496013,nan,nan,2,2,2,3,109,115,3,2,109,102,1
2016-11-05,2016,Milwaukee,1610612749,117,Sacramento,1610612758,91,2,1,1,1,1,1,1,3,1430.29785406078,1447.09586700104,nan,nan,2,0,3,2,106,106,2,4,99,102,1
2016-11-05,2016,Oklahoma City,1610612760,112,Minnesota,1610612750,92,2,0,2,1,1,1,0,2,1680.45396562843,1438.6172274569199,nan,nan,4,0,4,1,102,101,1,3,104,97,1
2016-11-05,2016,Orlando,1610612753,88,Washington,1610612764,86,1,1,1,2,1,1,0,2,1441.7276611222198,1501.3360306396899,nan,nan,0,4,2,3,96,103,1,3,100,107,1
2016-11-05,2016,Philadelphia,1610612755,101,Cleveland,1610612739,102,0,3,0,1,4,0,1,0,1261.41738810129,1710.13699328509,nan,nan,1,2,0,4,90,104,5,0,114,104,0
2016-11-05,2016,San Antonio,1610612759,92,LA Clippers,1610612746,116,1,1,4,0,2,1,2,0,1717.5052813435998,1609.3796627581698,nan,nan,2,2,5,1,104,94,4,1,100,90,0
2016-11-06,2016,Boston,1610612738,107,Denver,1610612743,123,2,0,1,2,0,1,2,2,1549.04194831543,1448.09758254195,nan,nan,2,0,3,2,110,109,2,3,102,104,0
2016-11-06,2016,Dallas,1610612742,86,Milwaukee,1610612749,75,0,2,0,3,3,1,1,1,1465.4933564060998,1444.44057504331,nan,nan,2,0,0,5,97,106,4,2,108,104,1
2016-11-06,2016,LA Lakers,1610612747,119,Phoenix,1610612756,108,2,0,1,3,1,2,1,2,1390.69391595696,1380.98895124766,nan,nan,0,4,3,3,108,108,2,4,105,112,1
2016-11-06,2016,Memphis,1610612763,94,Portland,1610612757,100,3,1,0,2,1,2,2,1,1436.34594878605,1566.0990326604199,nan,nan,4,0,3,3,95,101,3,3,109,111,0
2016-11-06,2016,New York,1610612752,109,Utah,1610612762,114,1,1,1,2,2,1,1,2,1420.1539573427401,1548.710247084,nan,nan,0,2,2,3,100,109,3,3,94,93,0
2016-11-06,2016,Toronto,1610612761,91,Sacramento,1610612758,96,3,1,1,0,1,1,1,4,1590.95526687045,1432.9531460185099,nan,nan,2,0,4,1,102,95,2,5,98,104,0
2016-11-07,2016,Chicago,1610612741,112,Orlando,1610612753,80,2,1,1,2,2,1,1,2,1469.2487956865198,1445.86656554242,nan,nan,2,2,3,3,106,103,3,3,95,100,1
2016-11-07,2016,Charlotte,1610612766,122,Indiana,1610612754,100,1,1,3,0,3,0,0,3,1561.4465635198599,1509.1185694821802,nan,nan,1,3,4,1,102,95,3,3,109,111,1
2016-11-07,2016,Golden State,1610612744,116,New Orleans,1610612740,106,1,1,3,1,0,4,0,2,1670.58718424121,1373.94549223946,nan,nan,3,1,4,2,112,110,0,6,100,107,1
2016-11-07,2016,LA Clippers,1610612746,114,Detroit,1610612765,82,2,1,3,0,4,0,0,2,1643.70523971036,1507.84805104432,nan,nan,2,0,5,1,102,90,4,2,100,93,1
2016-11-07,2016,Oklahoma City,1610612760,97,Miami,1610612748,85,3,0,2,1,1,2,1,1,1683.6086370821802,1565.10571624039,nan,nan,2,0,5,1,103,100,2,3,98,98,1
2016-11-07,2016,Philadelphia,1610612755,84,Utah,1610612762,109,0,4,0,1,2,1,2,2,1260.6688520983198,1555.0262197676502,nan,nan,0,2,0,5,92,104,4,3,96,95,0
2016-11-07,2016,Washington,1610612764,106,Houston,1610612745,114,1,1,0,3,1,0,2,3,1497.19712621949,1535.60231677922,nan,nan,1,1,1,4,97,103,3,3,108,108,0
2016-11-08,2016,Brooklyn,1610612751,119,Minnesota,1610612750,110,2,2,0,2,1,1,0,3,1340.82082164258,1435.4625560031698,nan,nan,1,1,2,4,103,107,1,4,101,100,1
2016-11-08,2016,Cleveland,1610612739,106,Atlanta,1610612737,110,4,0,2,0,3,1,1,1,1710.88552928806,1573.9492005152697,nan,nan,1,3,6,0,112,103,4,2,107,96,0
2016-11-08,2016,LA Lakers,1610612747,97,Dallas,1610612742,109,3,0,1,3,1,2,0,3,1397.72262788049,1472.16967598112,nan,nan,0,4,4,3,110,108,1,5,95,101,0
2016-11-08,2016,Memphis,1610612763,108,Denver,1610612743,107,3,2,0,2,0,1,3,2,1429.43822925499,1473.58454645798,nan,nan,2,1,3,4,95,101,3,3,105,105,1
2016-11-08,2016,Portland,1610612757,124,Phoenix,1610612756,121,1,2,3,1,1,2,1,3,1573.00675219148,1373.96023932413,nan,nan,3,1,4,3,108,109,2,5,105,113,1
2016-11-08,2016,Sacramento,1610612758,102,New Orleans,1610612740,94,1,1,2,4,0,4,0,3,1447.41373601572,1372.4877947343,nan,nan,1,3,3,5,98,102,0,7,101,108,1
2016-11-09,2016,Atlanta,1610612737,115,Chicago,1610612741,107,3,1,2,1,3,1,1,2,1586.3785703386,1482.9973184052099,nan,nan,2,1,5,2,107,98,4,3,107,100,1
2016-11-09,2016,Charlotte,1610612766,104,Utah,1610612762,98,2,1,3,0,2,1,3,2,1570.61874083094,1563.1972127854801,nan,nan,1,1,5,1,105,96,5,3,98,94,1
2016-11-09,2016,Golden State,1610612744,116,Dallas,1610612742,95,2,1,3,1,1,2,1,3,1672.04488174637,1484.92082735129,nan,nan,4,0,5,2,112,109,2,5,97,100,1
2016-11-09,2016,Indiana,1610612754,122,Philadelphia,1610612755,115,3,0,0,4,0,5,0,1,1499.9463921711,1252.4978590804901,nan,nan,3,1,3,4,108,113,0,6,91,105,1
2016-11-09,2016,LA Clippers,1610612746,111,Portland,1610612757,80,3,1,3,0,2,2,3,1,1651.59549687901,1574.3753518272001,nan,nan,3,1,6,1,104,89,5,3,110,110,1
2016-11-09,2016,New York,1610612752,110,Brooklyn,1610612751,96,1,2,1,2,3,2,0,2,1413.83798465909,1350.3636383430198,nan,nan,0,4,2,4,102,109,3,4,105,107,1
2016-11-09,2016,Oklahoma City,1610612760,102,Toronto,1610612761,112,4,0,2,1,3,2,1,0,1687.99354739811,1576.49467687324,nan,nan,1,1,6,1,102,97,4,2,100,95,0
2016-11-09,2016,Orlando,1610612753,107,Minnesota,1610612750,123,2,1,1,3,1,1,0,4,1432.11804282373,1425.91973930273,nan,nan,2,0,3,4,92,102,1,5,103,103,0
2016-11-09,2016,Phoenix,1610612756,107,Detroit,1610612765,100,1,2,1,4,4,0,0,3,1372.59163968841,1499.95779387567,nan,nan,1,1,2,6,107,114,4,3,97,96,1
2016-11-09,2016,San Antonio,1610612759,99,Houston,1610612745,101,1,2,4,0,1,0,3,3,1683.1797043914098,1546.8277331843399,nan,nan,3,1,5,2,102,97,4,3,108,107,0
2016-11-09,2016,Washington,1610612764,118,Boston,1610612738,93,1,2,0,3,2,1,1,2,1485.97170981437,1523.5549843994,nan,nan,2,1,1,5,98,105,3,3,110,111,1
2016-11-10,2016,Denver,1610612743,101,Golden State,1610612744,125,0,1,3,3,3,1,3,1,1470.3321967624,1676.4751624908702,nan,nan,1,2,3,4,105,105,6,2,113,107,0
2016-11-10,2016,Miami,1610612748,95,Chicago,1610612741,98,1,2,1,2,3,1,1,3,1560.72080592446,1479.3003555525597,nan,nan,1,2,2,4,96,98,4,4,107,102,0
2016-11-10,2016,Milwaukee,1610612749,106,New Orleans,1610612740,112,3,1,1,2,0,4,0,4,1437.76425546829,1368.22545399481,nan,nan,0,2,4,3,103,101,0,8,100,107,0
2016-11-10,2016,Sacramento,1610612758,91,LA Lakers,1610612747,101,2,1,2,4,3,1,1,3,1451.67607675521,1384.97147651032,nan,nan,3,1,4,5,98,101,4,4,108,108,0
2016-11-11,2016,Boston,1610612738,115,New York,1610612752,87,2,1,1,3,2,2,1,2,1508.5404569497698,1420.22325456897,nan,nan,3,1,3,4,107,112,3,4,103,107,1
2016-11-11,2016,Charlotte,1610612766,111,Toronto,1610612761,113,3,1,3,0,3,2,2,0,1575.60546690038,1595.77127235233,nan,nan,2,2,6,1,105,96,5,2,102,96,0
2016-11-11,2016,Oklahoma City,1610612760,108,LA Clippers,1610612746,110,4,1,2,1,4,1,3,0,1668.7169519190197,1661.9901558635502,nan,nan,1,2,6,2,102,99,7,1,105,88,0
2016-11-11,2016,Orlando,1610612753,74,Utah,1610612762,87,2,2,1,3,2,1,3,3,1412.1989772301001,1558.2104867160401,nan,nan,1,1,3,5,94,104,5,4,98,95,0
2016-11-11,2016,Philadelphia,1610612755,109,Indiana,1610612754,105,0,5,0,2,4,0,0,4,1250.92854359143,1501.51570766016,nan,nan,1,3,0,7,94,107,4,4,110,113,1
2016-11-11,2016,Portland,1610612757,122,Sacramento,1610612758,120,2,2,3,2,2,2,2,4,1563.98069284266,1434.3598467235502,nan,nan,2,1,5,4,106,110,4,6,97,101,1
2016-11-11,2016,San Antonio,1610612759,96,Detroit,1610612765,86,1,3,4,0,4,0,0,4,1673.6955547076998,1490.6806516365803,nan,nan,1,1,5,3,102,97,4,4,98,97,1
2016-11-11,2016,Washington,1610612764,94,Cleveland,1610612739,105,2,2,0,3,4,1,2,0,1500.986237264,1698.4561594647303,nan,nan,1,3,2,5,101,103,6,1,111,104,0
2016-11-12,2016,Atlanta,1610612737,117,Philadelphia,1610612755,96,4,1,2,1,1,5,0,2,1590.07553319125,1261.0542274927,nan,nan,3,1,6,2,108,99,1,7,96,107,1
2016-11-12,2016,Chicago,1610612741,106,Washington,1610612764,95,3,1,2,3,2,3,0,3,1488.97512472564,1493.5641837162198,nan,nan,2,2,5,4,106,101,2,6,100,103,1
2016-11-12,2016,Denver,1610612743,95,Detroit,1610612765,106,0,2,3,3,4,0,0,5,1458.2541621430498,1487.9061515859803,nan,nan,1,1,3,5,105,108,4,5,96,97,0
2016-11-12,2016,Houston,1610612745,100,San Antonio,1610612759,106,1,0,4,3,2,3,4,0,1556.31188286805,1676.4700547583,nan,nan,1,3,5,3,107,106,6,3,101,96,0
2016-11-12,2016,Indiana,1610612754,99,Boston,1610612738,105,4,0,0,5,3,1,1,3,1491.39002375889,1517.6771903983,nan,nan,1,3,4,5,109,112,4,4,108,109,0
2016-11-12,2016,Miami,1610612748,91,Utah,1610612762,102,1,3,1,2,2,1,4,3,1551.04603675138,1568.47230227655,nan,nan,1,1,2,5,96,98,6,4,97,93,0
2016-11-12,2016,Milwaukee,1610612749,106,Memphis,1610612763,96,3,2,1,2,4,2,0,2,1424.7691084397102,1432.6905789505702,nan,nan,1,1,4,4,103,102,4,4,97,102,1
2016-11-12,2016,Minnesota,1610612750,105,LA Clippers,1610612746,119,1,1,1,4,4,1,4,0,1445.8388048963598,1668.84672863914,nan,nan,0,3,2,5,105,104,8,1,105,90,0
2016-11-12,2016,New Orleans,1610612740,99,LA Lakers,1610612747,126,0,4,1,4,3,1,2,3,1381.22060102339,1402.28770654198,nan,nan,4,0,1,8,101,107,5,4,107,106,0
2016-11-12,2016,Phoenix,1610612756,104,Brooklyn,1610612751,122,2,2,1,4,3,2,0,3,1381.8687819275,1343.97836843314,nan,nan,2,0,3,6,107,113,3,5,104,108,0
2016-11-12,2016,Toronto,1610612761,118,New York,1610612752,107,3,2,3,0,2,2,1,3,1602.0983670696899,1411.08652112044,nan,nan,3,1,6,2,103,98,3,5,101,108,1
2016-11-13,2016,Cleveland,1610612739,100,Charlotte,1610612766,93,4,1,3,0,3,2,3,0,1705.87821301251,1569.27837218302,nan,nan,3,0,7,1,110,103,6,2,105,98,1
2016-11-13,2016,Golden State,1610612744,133,Phoenix,1610612756,120,3,1,4,1,2,3,1,4,1688.55319711022,1358.29128019129,nan,nan,3,1,7,2,114,106,3,7,107,113,1
2016-11-13,2016,Minnesota,1610612750,125,LA Lakers,1610612747,99,1,2,1,4,3,1,3,3,1438.1101078475301,1428.7432909812399,nan,nan,1,3,2,6,105,105,6,4,109,105,1
2016-11-13,2016,Oklahoma City,1610612760,117,Orlando,1610612753,119,4,2,2,1,2,3,1,3,1661.8603791434302,1401.93716166959,nan,nan,2,0,6,3,103,100,3,6,92,102,0
