date,home_team,home_team_id,home_team_score,away_team,away_team_id,away_team_score,is_home_winner,home_team_wins,home_team_loses,home_team_points_per_game,home_team_points_against_per_game,away_team_wins,away_team_loses,away_team_points_per_game,away_team_points_against_per_game
2019-11-20,Minnesota,1610612750,95,Utah,1610612762,103,0,8,6,107.16666666666667,108.43333333333334,8,5,96.04285714285716,92.8142857142857
2019-11-20,Philadelphia,1610612755,109,New York,1610612752,104,1,8,5,100.91428571428571,98.07142857142857,4,10,93.96666666666667,100.63333333333334
2019-11-20,Toronto,1610612761,113,Orlando,1610612753,97,1,9,4,104.22857142857143,97.47142857142858,6,7,93.97142857142858,93.32857142857144
2019-11-20,Washington,1610612764,138,San Antonio,1610612759,132,1,3,8,107.2,109.09999999999998,5,9,103.7,106.0
2019-11-21,Milwaukee,1610612749,137,Portland,1610612757,129,1,11,3,110.66666666666667,101.9,5,10,103.9375,107.1375
2019-11-21,Phoenix,1610612756,121,New Orleans,1610612740,124,0,7,6,105.75714285714287,101.54285714285716,5,9,106.93333333333334,109.93333333333334
2019-11-22,Brooklyn,1610612751,116,Sacramento,1610612758,97,1,6,8,104.96666666666667,107.83333333333333,6,7,97.07142857142857,100.21428571428571
2019-11-22,Chicago,1610612741,108,Miami,1610612748,116,0,5,10,99.65,101.95,10,3,103.11428571428573,95.28571428571429
2019-11-22,Dallas,1610612742,143,Cleveland,1610612739,101,1,9,5,107.36666666666666,101.36666666666666,4,10,96.16666666666667,101.56666666666666
2019-11-22,Denver,1610612743,96,Boston,1610612738,92,1,10,3,98.14285714285714,94.02857142857142,11,3,103.56666666666666,96.4
2019-11-22,Detroit,1610612765,128,Atlanta,1610612737,103,1,4,10,99.16666666666667,103.53333333333333,4,10,99.43333333333334,108.06666666666666
2019-11-22,LA Clippers,1610612746,122,Houston,1610612745,119,1,10,5,104.375,98.7625,11,4,109.4625,105.075
2019-11-22,Oklahoma City,1610612760,127,LA Lakers,1610612747,130,0,5,9,97.63333333333334,98.13333333333334,12,2,102.43333333333334,93.33333333333333
2019-11-22,Philadelphia,1610612755,115,San Antonio,1610612759,104,1,9,5,101.43333333333334,98.36666666666666,5,10,105.4,107.9125
2019-11-22,Utah,1610612762,113,Golden State,1610612744,109,1,9,5,96.36666666666666,92.93333333333334,3,13,100.78823529411765,110.95294117647057
2019-11-22,Washington,1610612764,125,Charlotte,1610612766,118,1,4,8,109.48461538461538,110.72307692307692,6,9,97.425,104.7875
2019-11-23,Atlanta,1610612737,116,Toronto,1610612761,119,0,4,11,99.55,109.2625,10,4,104.76666666666667,97.36666666666666
2019-11-23,Charlotte,1610612766,115,Chicago,1610612741,116,0,6,10,98.53529411764706,105.87647058823529,5,11,100.07647058823531,102.73529411764706
2019-11-23,Cleveland,1610612739,110,Portland,1610612757,104,1,4,11,96.425,104.1,5,11,105.38235294117646,108.82941176470588
2019-11-23,Indiana,1610612754,111,Orlando,1610612753,106,1,8,6,99.3,95.23333333333333,6,8,94.03333333333333,94.5
2019-11-23,Memphis,1610612763,108,LA Lakers,1610612747,109,0,5,9,100.7,109.53333333333333,13,2,104.0875,95.35
2019-11-23,Milwaukee,1610612749,104,Detroit,1610612765,90,1,12,3,112.3,103.575,5,10,100.875,103.4
2019-11-23,Minnesota,1610612750,98,Phoenix,1610612756,100,0,8,7,106.275,108.05,7,7,106.73333333333333,102.96666666666667
2019-11-23,New York,1610612752,104,San Antonio,1610612759,111,0,4,11,94.6,101.0625,5,11,105.27058823529411,108.28235294117648
2019-11-23,Philadelphia,1610612755,113,Miami,1610612748,86,1,10,5,102.2375,98.725,11,3,103.96666666666667,96.06666666666666
2019-11-23,Utah,1610612762,128,New Orleans,1610612740,120,1,10,5,97.4,93.9,6,9,107.9,110.6
2019-11-24,Denver,1610612743,116,Phoenix,1610612756,104,1,11,3,97.96666666666667,93.76666666666667,8,7,106.3,102.55
2019-11-24,Houston,1610612745,123,Dallas,1610612742,137,0,11,5,109.96470588235294,106.04117647058823,10,5,109.5375,101.2125
2019-11-24,LA Clippers,1610612746,134,New Orleans,1610612740,109,1,11,5,105.31764705882354,99.88823529411764,6,10,108.58823529411765,111.51764705882354
2019-11-24,New York,1610612752,101,Brooklyn,1610612751,103,0,4,12,95.05882352941177,101.54117647058823,7,8,105.5625,107.0875
2019-11-24,Washington,1610612764,106,Sacramento,1610612758,113,0,5,8,110.52857142857142,111.22857142857143,6,8,96.96666666666667,101.23333333333333
2019-11-25,Atlanta,1610612737,113,Minnesota,1610612750,125,0,4,12,100.45294117647057,109.7470588235294,8,8,105.7470588235294,107.5529411764706
2019-11-25,Boston,1610612738,103,Sacramento,1610612758,102,1,11,4,102.7625,96.325,7,8,97.925,101.4625
2019-11-25,Chicago,1610612741,94,Portland,1610612757,117,0,6,11,100.87777777777778,103.3,5,12,105.2,108.87777777777777
2019-11-25,Cleveland,1610612739,106,Brooklyn,1610612751,108,0,5,11,97.16470588235295,104.04705882352943,8,8,105.34705882352942,106.66470588235295
2019-11-25,Detroit,1610612765,103,Orlando,1610612753,88,1,5,11,100.14117647058823,103.42352941176469,6,9,94.8,95.4625
2019-11-25,Golden State,1610612744,97,Oklahoma City,1610612760,100,0,3,14,101.21111111111111,111.04444444444442,5,10,99.45,100.0375
2019-11-25,Indiana,1610612754,126,Memphis,1610612763,114,1,9,6,99.925,95.775,5,10,101.175,109.425
2019-11-25,Miami,1610612748,117,Charlotte,1610612766,100,1,11,4,102.7875,97.05,6,11,99.34444444444445,106.40000000000002
2019-11-25,Milwaukee,1610612749,122,Utah,1610612762,118,1,13,3,111.72352941176472,102.65882352941175,11,5,99.15882352941175,95.32352941176471
2019-11-25,San Antonio,1610612759,104,LA Lakers,1610612747,114,0,6,11,105.52222222222221,107.96666666666667,14,2,104.3941176470588,96.08235294117648
2019-11-25,Toronto,1610612761,101,Philadelphia,1610612755,96,1,11,4,105.5875,98.5,11,5,102.7529411764706,97.85882352941177
2019-11-26,Dallas,1610612742,99,LA Clippers,1610612746,114,0,11,5,111.07647058823531,102.49411764705883,12,5,106.86666666666666,100.3
2019-11-26,Denver,1610612743,117,Washington,1610612764,104,1,12,3,98.9875,94.4,5,9,110.16666666666667,111.3
2019-11-27,Boston,1610612738,121,Brooklyn,1610612751,110,1,12,4,102.68235294117646,96.62941176470588,9,8,105.48888888888888,106.57777777777778
2019-11-27,Charlotte,1610612766,102,Detroit,1610612765,101,1,6,12,99.33157894736841,106.8842105263158,6,11,100.28888888888889,102.53333333333335
2019-11-27,Cleveland,1610612739,104,Orlando,1610612753,116,0,5,12,97.62222222222222,104.25555555555556,6,10,94.27647058823528,95.88235294117646
2019-11-27,Golden State,1610612744,104,Chicago,1610612741,90,1,3,15,100.92631578947369,110.36315789473684,6,12,100.46315789473684,104.02631578947368
2019-11-27,Houston,1610612745,117,Miami,1610612748,108,1,11,6,110.69999999999999,107.69999999999999,12,4,103.54705882352943,97.21764705882352
2019-11-27,Indiana,1610612754,121,Utah,1610612762,102,1,10,6,101.38235294117646,96.8,11,6,100.13333333333333,96.77777777777777
2019-11-27,Memphis,1610612763,119,LA Clippers,1610612746,121,0,5,11,101.8,110.38235294117646,13,5,107.23157894736842,100.23684210526316
2019-11-27,Milwaukee,1610612749,111,Atlanta,1610612737,102,1,14,3,112.23333333333335,103.53333333333335,4,13,101.13333333333333,110.53333333333333
2019-11-27,New Orleans,1610612740,110,LA Lakers,1610612747,114,0,6,11,108.58888888888889,112.76666666666665,15,2,104.86666666666667,96.48888888888888
2019-11-27,Philadelphia,1610612755,97,Sacramento,1610612758,91,1,11,6,102.31111111111112,98.04444444444444,7,9,98.1470588235294,101.49411764705883
2019-11-27,Phoenix,1610612756,132,Washington,1610612764,140,0,8,8,106.03529411764706,103.26470588235294,5,10,109.65,111.55
2019-11-27,Portland,1610612757,136,Oklahoma City,1610612760,119,1,6,12,105.7421052631579,108.03684210526315,6,10,99.4,99.8
2019-11-27,San Antonio,1610612759,101,Minnesota,1610612750,113,0,6,12,105.3842105263158,108.25263157894737,9,8,106.82222222222221,107.7888888888889
2019-11-27,Toronto,1610612761,126,New York,1610612752,98,1,12,4,105.18823529411763,98.33529411764705,4,13,95.35555555555555,101.6
2019-11-29,Brooklyn,1610612751,112,Boston,1610612738,107,1,9,9,105.60526315789474,107.26842105263158,13,4,103.65555555555555,97.27777777777777
2019-11-29,Cleveland,1610612739,110,Milwaukee,1610612749,119,0,5,13,97.91052631578947,104.83684210526316,15,3,112.13684210526316,103.41052631578948
2019-11-29,Detroit,1610612765,107,Charlotte,1610612766,110,0,6,12,100.26842105263158,102.41052631578948,7,12,99.5,106.55
2019-11-29,Indiana,1610612754,105,Atlanta,1610612737,104,1,11,6,102.46666666666665,97.02222222222221,4,14,101.12631578947368,110.57368421052632
2019-11-29,LA Lakers,1610612747,125,Washington,1610612764,103,1,16,2,105.22105263157894,97.07894736842105,6,10,111.44117647058823,112.7470588235294
2019-11-29,Memphis,1610612763,94,Utah,1610612762,103,0,5,12,102.67777777777778,110.87777777777777,11,7,100.17894736842105,97.95263157894738
2019-11-29,Miami,1610612748,122,Golden State,1610612744,105,1,12,5,103.72222222222223,98.26666666666667,4,15,101.05,109.3
2019-11-29,New York,1610612752,95,Philadelphia,1610612755,101,0,4,14,95.4,102.8842105263158,12,6,101.98421052631578,97.6
2019-11-29,Oklahoma City,1610612760,109,New Orleans,1610612740,104,1,6,11,100.44444444444444,101.82222222222222,6,12,108.6263157894737,112.76315789473684
2019-11-29,Orlando,1610612753,83,Toronto,1610612761,90,0,7,10,95.48888888888888,96.3,13,4,106.3,98.18888888888888
2019-11-29,Phoenix,1610612756,113,Dallas,1610612742,120,0,8,9,107.42222222222222,105.23333333333333,11,6,110.33333333333333,103.02222222222221
2019-11-29,Portland,1610612757,107,Chicago,1610612741,103,1,7,12,107.25,108.55,6,13,99.95,103.95
2019-11-29,San Antonio,1610612759,107,LA Clippers,1610612746,97,1,6,13,105.15,108.45,14,5,107.85,101.15
2019-11-30,Houston,1610612745,158,Atlanta,1610612737,111,1,12,6,110.98421052631578,107.65789473684211,4,15,101.25,110.2
2019-11-30,Milwaukee,1610612749,137,Charlotte,1610612766,96,1,16,3,112.45,103.7,8,12,99.92857142857143,106.47619047619048
2019-11-30,Philadelphia,1610612755,119,Indiana,1610612754,116,1,13,6,101.95,97.4,12,6,102.49473684210527,97.33684210526314
2019-11-30,Sacramento,1610612758,100,Denver,1610612743,97,1,7,10,97.64444444444445,101.21111111111111,13,3,99.99411764705883,94.91764705882352
2019-12-01,Brooklyn,1610612751,106,Miami,1610612748,109,0,10,9,105.9,107.25,13,5,104.66315789473684,98.52105263157894
2019-12-01,Detroit,1610612765,132,San Antonio,1610612759,98,1,6,13,100.6,102.8,7,13,105.23333333333333,107.81428571428572
2019-12-01,LA Clippers,1610612746,150,Washington,1610612764,125,1,14,6,107.25714285714287,101.34761904761903,6,11,110.85555555555555,113.36666666666666
2019-12-01,LA Lakers,1610612747,100,Dallas,1610612742,114,0,17,2,106.2,97.4,12,6,110.8,103.53684210526315
2019-12-01,Minnesota,1610612750,107,Memphis,1610612763,115,0,10,8,107.06842105263159,107.34736842105262,5,13,102.24736842105263,110.46842105263158
2019-12-01,New Orleans,1610612740,104,Oklahoma City,1610612760,107,0,6,13,108.3,112.55,7,11,100.86842105263158,101.82631578947367
2019-12-01,New York,1610612752,104,Boston,1610612738,113,0,4,15,95.4,102.75,13,5,103.75263157894737,98.02631578947368
2019-12-01,Orlando,1610612753,100,Golden State,1610612744,96,1,7,11,94.73684210526316,95.84736842105264,4,16,101.22857142857141,109.83809523809524
2019-12-01,Toronto,1610612761,130,Utah,1610612762,110,1,14,4,105.45789473684209,97.41052631578947,12,7,100.3,97.8
2019-12-02,Atlanta,1610612737,104,Golden State,1610612744,79,1,4,16,101.64761904761905,112.43809523809526,4,17,100.9090909090909,109.37272727272726
2019-12-02,Charlotte,1610612766,104,Phoenix,1610612756,109,0,8,13,99.67272727272729,107.84545454545454,8,10,107.66315789473684,106.02631578947368
2019-12-02,Memphis,1610612763,104,Indiana,1610612754,117,0,6,13,102.8,110.25,12,7,103.15,98.4
2019-12-02,Milwaukee,1610612749,132,New York,1610612752,88,1,17,3,113.5142857142857,103.20952380952382,4,16,95.70952380952382,103.11428571428571
2019-12-02,Philadelphia,1610612755,103,Utah,1610612762,94,1,14,6,102.6952380952381,98.22380952380954,12,8,100.62380952380951,99.1952380952381
2019-12-02,Sacramento,1610612758,106,Chicago,1610612741,113,0,8,10,97.72105263157896,100.85263157894735,6,14,100.01904761904763,104.05238095238094
2019-12-03,Cleveland,1610612739,94,Detroit,1610612765,127,0,5,14,98.5,105.45,7,13,101.95238095238095,102.52380952380952
2019-12-03,Denver,1610612743,96,LA Lakers,1610612747,105,0,13,4,99.76666666666667,95.06666666666666,17,3,105.9,98.12857142857145
2019-12-03,LA Clippers,1610612746,117,Portland,1610612757,97,1,15,6,109.18181818181819,102.39090909090909,8,12,107.18095238095236,108.22857142857141
2019-12-03,New Orleans,1610612740,97,Dallas,1610612742,118,0,6,14,108.0809523809524,112.18095238095236,13,6,110.9,103.35
2019-12-03,San Antonio,1610612759,135,Houston,1610612745,133,1,7,14,104.86363636363636,108.95454545454545,13,6,113.25,107.75
2019-12-03,Toronto,1610612761,110,Miami,1610612748,121,0,15,4,106.6,97.95,14,5,104.85,98.9
2019-12-03,Washington,1610612764,120,Orlando,1610612753,127,0,6,12,111.58421052631579,115.21578947368421,8,11,94.95,95.9
2019-12-04,Atlanta,1610612737,118,Brooklyn,1610612751,130,0,5,16,101.63636363636364,110.89090909090909,10,10,105.80952380952381,107.28095238095239
2019-12-04,Boston,1610612738,112,Miami,1610612748,93,1,14,5,104.2,98.25,15,5,105.57142857142857,99.36666666666667
2019-12-04,Chicago,1610612741,106,Memphis,1610612763,99,1,7,14,100.58181818181819,104.1,6,14,102.78571428571429,110.45238095238095
2019-12-04,Charlotte,1610612766,106,Golden State,1610612744,91,1,8,14,99.7913043478261,107.84347826086957,4,18,99.94347826086958,109.09130434782608
2019-12-04,Dallas,1610612742,121,Minnesota,1610612750,114,1,14,6,111.23809523809524,102.97142857142858,10,9,107.0,107.75
2019-12-04,Detroit,1610612765,103,Milwaukee,1610612749,127,0,8,13,103.11818181818181,102.02727272727272,18,3,114.32727272727271,102.51818181818182
2019-12-04,Oklahoma City,1610612760,100,Indiana,1610612754,107,0,8,11,101.1,101.95,13,7,103.8047619047619,98.63809523809525
2019-12-04,Orlando,1610612753,128,Phoenix,1610612756,114,1,9,11,96.4047619047619,96.97142857142858,9,10,107.7,105.9
2019-12-04,Portland,1610612757,127,Sacramento,1610612758,116,1,8,13,106.72727272727273,108.52727272727272,8,11,98.1,101.45
2019-12-04,Utah,1610612762,96,LA Lakers,1610612747,121,0,12,9,100.33636363636364,99.4,18,3,105.8,97.93636363636364
2019-12-05,New Orleans,1610612740,132,Phoenix,1610612756,139,0,6,15,107.5,112.38181818181819,9,11,107.98095238095237,106.81428571428572
2019-12-05,New York,1610612752,92,Denver,1610612743,129,0,4,17,95.31818181818181,104.43636363636364,13,5,99.51052631578948,95.55789473684212
2019-12-05,Toronto,1610612761,109,Houston,1610612745,119,0,15,5,106.70952380952382,99.03333333333335,13,7,114.13333333333333,109.00952380952383
2019-12-05,Washington,1610612764,119,Philadelphia,1610612755,113,1,6,13,111.95,115.75,15,6,102.66363636363636,97.9909090909091
2019-12-06,Boston,1610612738,108,Denver,1610612743,95,1,15,5,104.55714285714286,97.97619047619048,14,5,100.95,95.4
2019-12-06,Chicago,1610612741,98,Golden State,1610612744,100,0,8,14,100.73913043478261,103.85217391304347,4,19,99.53333333333335,108.91666666666667
2019-12-06,Charlotte,1610612766,104,Brooklyn,1610612751,111,0,9,14,100.06666666666668,107.175,11,10,106.95454545454545,107.67272727272729
2019-12-06,Cleveland,1610612739,87,Orlando,1610612753,93,0,5,15,98.15714285714284,106.47142857142858,10,11,97.77272727272727,97.64545454545454
2019-12-06,Detroit,1610612765,108,Indiana,1610612754,101,1,8,14,103.00434782608696,103.1086956521739,14,7,103.9090909090909,98.5909090909091
2019-12-06,Miami,1610612748,112,Washington,1610612764,103,1,15,6,104.9090909090909,99.81818181818181,7,13,112.1952380952381,115.56666666666668
2019-12-06,Milwaukee,1610612749,119,LA Clippers,1610612746,91,1,19,3,114.82608695652173,102.44347826086958,16,6,109.44347826086958,102.12608695652175
2019-12-06,Oklahoma City,1610612760,139,Minnesota,1610612750,127,1,8,12,100.98095238095237,102.05238095238094,10,10,107.25238095238095,108.28095238095239
2019-12-06,Portland,1610612757,113,LA Lakers,1610612747,136,0,9,13,107.48695652173915,108.78695652173913,19,3,106.38695652173914,97.78695652173913
2019-12-06,San Antonio,1610612759,105,Sacramento,1610612758,104,1,8,14,106.13478260869564,109.87826086956522,8,12,98.94761904761906,102.6
2019-12-07,Dallas,1610612742,130,New Orleans,1610612740,84,1,15,6,111.5909090909091,103.38181818181819,6,16,108.54782608695652,113.54782608695652
2019-12-07,Houston,1610612745,115,Phoenix,1610612756,109,1,14,7,114.27272727272727,108.94545454545455,10,11,109.34545454545454,107.97272727272728
2019-12-07,New York,1610612752,103,Indiana,1610612754,104,0,4,18,95.12173913043478,105.47826086956522,14,8,103.67826086956521,99.02173913043478
2019-12-07,Philadelphia,1610612755,141,Cleveland,1610612739,94,1,15,7,103.0695652173913,98.91304347826087,5,16,97.62727272727274,105.7909090909091
2019-12-07,Utah,1610612762,126,Memphis,1610612763,112,1,12,10,100.12173913043478,100.23043478260868,6,15,102.60909090909091,110.27272727272727
2019-12-08,Brooklyn,1610612751,105,Denver,1610612743,102,1,12,10,107.03478260869564,107.46521739130436,14,6,100.64285714285714,95.9
2019-12-08,Charlotte,1610612766,107,Atlanta,1610612737,122,0,9,15,100.12,107.22,5,17,102.39565217391304,111.64782608695653
2019-12-08,Dallas,1610612742,106,Sacramento,1610612758,110,0,16,6,112.3913043478261,102.51739130434783,8,13,99.1,102.68181818181819
2019-12-08,LA Lakers,1610612747,142,Minnesota,1610612750,125,1,20,3,107.58333333333333,98.39166666666665,10,11,108.11818181818181,109.64545454545454
2019-12-08,Miami,1610612748,110,Chicago,1610612741,105,1,16,6,105.21739130434783,99.93478260869566,8,15,100.625,103.61666666666667
2019-12-08,Philadelphia,1610612755,110,Toronto,1610612761,104,1,16,7,104.61666666666667,98.66666666666667,15,6,106.77272727272727,99.9
2019-12-08,Portland,1610612757,96,Oklahoma City,1610612760,108,0,9,14,107.7,109.90000000000002,9,12,102.69090909090909,103.13636363636364
2019-12-08,Washington,1610612764,119,LA Clippers,1610612746,135,0,7,14,111.7909090909091,115.36363636363636,16,7,108.675,102.74166666666667
2019-12-09,Boston,1610612738,110,Cleveland,1610612739,88,1,16,5,104.6,97.8,5,17,97.47391304347826,107.21739130434783
2019-12-09,Chicago,1610612741,92,Toronto,1610612761,93,0,8,16,100.72,103.88,15,7,106.65652173913043,100.3
2019-12-09,Golden State,1610612744,102,Memphis,1610612763,110,0,5,19,99.52,108.4,6,16,102.91739130434782,110.86521739130436
2019-12-09,Houston,1610612745,118,Sacramento,1610612758,119,0,15,7,114.26956521739132,108.92608695652173,9,13,99.52608695652174,102.76956521739132
2019-12-09,Indiana,1610612754,99,LA Clippers,1610612746,110,0,15,8,103.675,99.11666666666667,17,7,109.7,103.34
2019-12-09,Milwaukee,1610612749,110,Orlando,1610612753,101,1,20,3,114.91666666666667,101.99166666666667,11,11,97.6086956521739,97.21739130434783
2019-12-09,New Orleans,1610612740,103,Detroit,1610612765,105,0,6,17,107.50833333333333,114.125,9,14,103.22499999999998,103.00833333333333
2019-12-09,Phoenix,1610612756,125,Minnesota,1610612750,109,1,10,12,109.26521739130435,108.26086956521739,10,12,108.86086956521739,110.96521739130436
2019-12-09,Utah,1610612762,90,Oklahoma City,1610612760,104,0,13,10,101.15000000000002,100.66666666666667,10,12,102.87826086956522,102.78695652173913
2019-12-10,Charlotte,1610612766,114,Washington,1610612764,107,1,9,16,100.41538461538461,107.78461538461539,7,15,112.04782608695652,116.14347826086956
2019-12-10,Miami,1610612748,135,Atlanta,1610612737,121,1,17,6,105.375,100.15833333333335,6,17,103.15833333333335,111.375
2019-12-10,Philadelphia,1610612755,97,Denver,1610612743,92,1,17,7,104.72,98.82,14,7,100.61818181818181,96.2909090909091
2019-12-10,Portland,1610612757,115,New York,1610612752,87,1,9,15,107.2,109.82,4,19,95.375,105.30833333333332
2019-12-11,Brooklyn,1610612751,108,Charlotte,1610612766,113,0,13,10,106.90000000000002,107.19166666666668,10,16,100.81481481481481,107.7
2019-12-11,Chicago,1610612741,136,Atlanta,1610612737,102,1,8,17,100.36923076923077,103.37692307692306,6,18,103.82,112.36
2019-12-11,Cleveland,1610612739,110,Houston,1610612745,116,0,5,18,97.01666666666665,107.36666666666667,15,8,114.46666666666665,109.31666666666668
2019-12-11,Golden State,1610612744,122,New York,1610612752,124,0,5,20,99.50769230769232,108.43076923076924,4,20,95.04,105.72
2019-12-11,Indiana,1610612754,122,Boston,1610612738,117,1,15,9,103.42,99.52,17,5,104.81304347826088,97.29565217391303
2019-12-11,Milwaukee,1610612749,127,New Orleans,1610612740,112,1,21,3,114.72,101.92,6,18,107.22,113.72
2019-12-11,Minnesota,1610612750,116,Utah,1610612762,127,0,10,13,108.76666666666665,111.50833333333333,13,11,100.62,100.76
2019-12-11,Orlando,1610612753,87,LA Lakers,1610612747,96,0,11,12,97.675,97.7,21,3,108.96,99.42
2019-12-11,Phoenix,1610612756,108,Memphis,1610612763,115,0,11,12,109.90000000000002,108.20833333333333,7,16,103.20833333333333,110.5
2019-12-11,Sacramento,1610612758,94,Oklahoma City,1610612760,93,1,10,13,100.28333333333335,103.425,11,12,102.925,102.28333333333335
2019-12-11,Toronto,1610612761,92,LA Clippers,1610612746,112,0,16,7,105.96666666666665,99.83333333333333,18,7,109.6923076923077,103.16153846153847
2019-12-12,Boston,1610612738,109,Philadelphia,1610612755,115,0,17,6,105.25833333333333,98.30833333333332,18,7,104.37692307692306,98.50769230769232
2019-12-12,Denver,1610612743,114,Portland,1610612757,99,1,14,8,100.24347826086957,96.29565217391303,10,15,107.49230769230768,108.91538461538461
2019-12-12,Detroit,1610612765,111,Dallas,1610612742,122,0,10,14,103.26,102.92,16,7,112.01666666666665,102.77500000000002
2019-12-12,San Antonio,1610612759,109,Cleveland,1610612739,117,0,9,14,105.95833333333333,109.625,5,19,97.52,107.64
2019-12-13,Atlanta,1610612737,100,Indiana,1610612754,110,0,6,19,103.65384615384616,113.16923076923078,16,9,104.06923076923076,100.15384615384616
2019-12-13,Chicago,1610612741,73,Charlotte,1610612766,83,0,9,17,101.59629629629629,103.32592592592593,11,16,101.23571428571428,107.69285714285715
2019-12-13,Memphis,1610612763,114,Milwaukee,1610612749,127,0,8,16,103.64,110.32,22,3,115.11538461538461,102.21538461538461
2019-12-13,Miami,1610612748,110,LA Lakers,1610612747,113,0,18,6,106.5,100.88,22,3,108.35384615384616,98.96923076923078
2019-12-13,Minnesota,1610612750,117,LA Clippers,1610612746,124,0,10,14,109.02,112.14,19,7,109.7074074074074,102.66666666666667
2019-12-13,Orlando,1610612753,107,Houston,1610612745,130,0,11,13,97.22,97.6,16,8,114.4,109.32
2019-12-13,Philadelphia,1610612755,116,New Orleans,1610612740,109,1,19,7,104.8037037037037,98.86296296296297,6,19,107.4076923076923,114.23846153846155
2019-12-13,Sacramento,1610612758,101,New York,1610612752,103,0,11,13,99.96,102.88,5,20,96.13846153846154,106.31538461538463
2019-12-13,Utah,1610612762,114,Golden State,1610612744,106,1,14,11,101.61538461538461,101.32307692307693,5,21,100.37407407407407,108.97777777777777
2019-12-14,Chicago,1610612741,109,LA Clippers,1610612746,106,1,9,18,100.60714285714286,102.51428571428572,20,7,110.21428571428571,103.20714285714284
2019-12-14,Dallas,1610612742,118,Miami,1610612748,122,0,17,7,112.38,103.12,18,7,106.6076923076923,101.36153846153846
2019-12-14,Denver,1610612743,110,Oklahoma City,1610612760,102,1,15,8,100.71666666666665,96.34999999999998,11,13,102.42,101.9
2019-12-14,Houston,1610612745,107,Detroit,1610612765,115,0,17,8,114.98461538461538,109.17692307692307,10,15,103.47692307692309,103.58461538461539
2019-12-14,Memphis,1610612763,128,Washington,1610612764,111,1,8,17,103.97692307692309,110.93076923076924,7,16,111.77500000000002,116.06666666666668
2019-12-14,Milwaukee,1610612749,125,Cleveland,1610612739,108,1,23,3,115.57037037037037,102.6,6,19,98.14615384615384,107.6923076923077
2019-12-14,Phoenix,1610612756,119,San Antonio,1610612759,121,0,11,13,109.74,108.46,9,15,106.06,109.84
2019-12-14,Toronto,1610612761,110,Brooklyn,1610612751,102,1,16,8,105.4,100.32,13,11,106.92,107.4
2019-12-15,Atlanta,1610612737,96,LA Lakers,1610612747,101,0,6,20,103.54444444444444,113.05925925925925,23,3,108.55925925925925,99.34444444444445
2019-12-15,Brooklyn,1610612751,109,Philadelphia,1610612755,89,1,13,12,106.70769230769231,107.47692307692309,20,7,105.12142857142858,99.20714285714284
2019-12-15,Denver,1610612743,111,New York,1610612752,105,1,16,8,101.06,96.5,6,20,96.31111111111112,105.98888888888888
2019-12-15,Golden State,1610612744,79,Sacramento,1610612758,100,0,5,22,100.47857142857143,109.12857142857142,11,14,99.95384615384614,102.86153846153846
2019-12-15,Indiana,1610612754,107,Charlotte,1610612766,85,1,17,9,104.33703703703704,100.15185185185184,12,16,100.56896551724138,106.4103448275862
2019-12-15,New Orleans,1610612740,119,Orlando,1610612753,130,0,6,20,107.39259259259259,114.28518518518518,11,14,97.5,98.72307692307692
2019-12-16,Detroit,1610612765,119,Washington,1610612764,133,0,11,15,103.89259259259259,103.67407407407407,7,17,111.68,116.44
2019-12-16,Houston,1610612745,109,San Antonio,1610612759,107,1,17,9,114.66296296296296,109.33703703703704,10,15,106.58461538461539,110.20769230769231
2019-12-16,Memphis,1610612763,118,Miami,1610612748,111,1,9,17,104.82962962962964,110.88888888888889,19,7,107.08888888888889,101.92962962962963
2019-12-16,Milwaukee,1610612749,116,Dallas,1610612742,120,0,24,3,115.85714285714286,102.8142857142857,17,8,112.58461538461539,103.73846153846155
2019-12-16,Oklahoma City,1610612760,109,Chicago,1610612741,106,1,11,14,102.4076923076923,102.12307692307694,10,18,100.84482758620689,102.64137931034485
2019-12-16,Phoenix,1610612756,110,Portland,1610612757,111,0,11,14,110.06923076923076,108.93076923076924,10,16,107.08888888888889,109.02592592592592
2019-12-16,Toronto,1610612761,133,Cleveland,1610612739,113,1,17,8,105.58461538461539,100.35384615384616,6,20,98.51481481481481,108.27407407407408
2019-12-17,Charlotte,1610612766,110,Sacramento,1610612758,102,1,12,17,100.03333333333333,106.4,12,14,99.92222222222223,101.92592592592592
2019-12-17,Indiana,1610612754,105,LA Lakers,1610612747,102,1,18,9,104.35,99.55714285714285,24,3,108.25714285714287,99.15
2019-12-17,LA Clippers,1610612746,120,Phoenix,1610612756,99,1,20,8,109.96206896551723,103.38620689655171,11,15,110.03333333333333,108.95555555555556
2019-12-17,New Orleans,1610612740,101,Brooklyn,1610612751,108,0,6,21,107.79285714285716,114.74285714285713,14,12,106.7,106.75925925925925
2019-12-17,New York,1610612752,143,Atlanta,1610612737,120,1,6,21,96.59285714285714,106.21428571428571,6,21,103.21428571428571,112.59285714285714
2019-12-17,Utah,1610612762,109,Orlando,1610612753,102,1,15,11,102.06296296296296,101.52222222222223,12,14,98.72222222222223,99.46296296296296
2019-12-18,Cleveland,1610612739,100,Charlotte,1610612766,98,1,6,21,99.02857142857142,109.1,13,17,100.33870967741936,106.2741935483871
2019-12-18,Dallas,1610612742,103,Boston,1610612738,109,0,18,8,112.78518518518518,104.16296296296296,17,7,105.44,98.88
